stkcd,date,lh_rtnDiff,lh_volDiff,lh_stdDiff
000002.XSHE,2023-12-14,0.505650449564066,0.7516025641025641,0.47699221189910673
000002.XSHE,2023-12-15,-0.0907870808283681,0.2898416858204627,0.31177418956627123
000002.XSHE,2023-12-18,0.15411408179997543,0.2845003011704951,0.14332713974448014
000002.XSHE,2023-12-19,-1.1882963255535972,0.9415992667749353,0.9348705980038131
000002.XSHE,2023-12-20,2.014632200978958,0.8121051653660349,0.586523783109294
000002.XSHE,2023-12-21,0.19641971106753556,0.4553823889569186,0.258586631257856
000002.XSHE,2023-12-22,-0.16731418604125955,0.407331523502194,0.27366405348727385
000002.XSHE,2023-12-25,-0.0,0.4238423602321826,0.37673603325800803
000002.XSHE,2023-12-26,-0.0922608940987111,0.532701774707318,0.21742192936714125
000002.XSHE,2023-12-27,-0.0,0.40636042402826855,0.12509252405625876
000002.XSHE,2023-12-28,0.0966316140686785,0.616128054598314,0.19332045740244655
000002.XSHE,2023-12-29,-0.0,0.37563959066197633,0.11760530605252004
000002.XSHE,2024-01-02,0.315384902396848,0.7966296924458312,0.26946307967973887
000002.XSHE,2024-01-03,0.5019781043022545,0.5254174212915871,0.3650915369381021
000002.XSHE,2024-01-04,-0.21870777782714368,0.2742915599769673,0.3824824515922032
000002.XSHE,2024-01-05,0.11051593627798532,0.6001120190432373,0.40922869122669076
000002.XSHE,2024-01-08,0.6109652946021501,0.5830494352897612,0.33955911203550354
000002.XSHE,2024-01-09,0.9939347854722245,0.3392203901305863,0.3055127414361372
000002.XSHE,2024-01-10,-0.0,0.5060951217971661,0.1556548277056
000002.XSHE,2024-01-11,-0.12483573543812004,0.5929006547728927,0.27231390512953685
000002.XSHE,2024-01-12,-1.4968599621645273,0.5877462281843919,0.6227986374000875
000002.XSHE,2024-01-15,-0.0,0.20745226458665877,0.164904487930257
000002.XSHE,2024-01-16,-8.111506285357363,0.6715004191114836,1.4499233290867841
000002.XSHE,2024-01-17,0.35922011589513536,0.578291269980907,0.45794266691855307
000002.XSHE,2024-01-18,0.9971937205917409,0.814248530501784,1.064006015417215
000002.XSHE,2024-01-19,0.3306282486407057,0.3979650384424129,0.35435795611239324
000002.XSHE,2024-01-22,3.554555337055977,0.7065248344763758,0.7176373926132946
000002.XSHE,2024-01-23,-1.4657922654065334,0.3174179802017154,0.5327763060124704
000002.XSHE,2024-01-24,0.984009444086714,0.7610458284371328,0.4591785088474201
000002.XSHE,2024-01-25,0.1055368474272287,0.46579340571770095,0.17292184906699293
000002.XSHE,2024-01-26,-0.16258354078654202,0.3937920178055128,0.18268101807709705
000002.XSHE,2024-01-29,0.5133146461107219,0.26633420503152305,0.3975124308181218
000002.XSHE,2024-01-30,0.6752792994385612,0.8054911686170625,0.5571378699749839
000002.XSHE,2024-01-31,0.33840123342519635,0.6069942607695831,0.44118221243875233
000002.XSHE,2024-02-01,0.3020789988371342,0.5782891782667265,0.3550736760335378
000002.XSHE,2024-02-02,0.5588102591335724,0.567238050047121,0.5160298760517003
000002.XSHE,2024-02-05,0.6318293890621676,0.4623520916950178,0.5296177066862499
000002.XSHE,2024-02-06,0.193191508871284,0.4663741198081437,0.2501888199893081
000002.XSHE,2024-02-07,8.053354356913603,0.4659750250207689,0.8394291867311163
000002.XSHE,2024-02-08,1.1243617218854998,0.6131068929257769,0.7976602741451717
000002.XSHE,2024-02-19,-0.3582343781363001,0.3294735486337027,0.30047892156571016
000002.XSHE,2024-02-20,-0.2506918689281005,0.27216240614747783,0.25035812952069164
000002.XSHE,2024-02-21,-1.9139573188381669,0.6237575076393523,0.656108733483242
000002.XSHE,2024-02-22,0.9995032412438811,0.38045986294100004,0.3126685732227169
000002.XSHE,2024-02-23,0.33038468501445756,0.43433014649571383,0.2134133728722842
000002.XSHE,2024-02-26,0.05659384200199502,0.3720363328899679,0.19401779496598104
000002.XSHE,2024-02-27,3.962194190851345,0.9456988611735035,0.8501795561710925
000002.XSHE,2024-02-28,-4.016997662294115,0.5846167672070007,0.9140725689324337
000002.XSHE,2024-02-29,3.6403940223136795,0.6910998434469706,1.3221564827037673
000002.XSHE,2024-03-01,0.336363871991612,0.5905271751302225,0.5603113972913426
000002.XSHE,2024-03-04,-0.10314324052461758,0.20160487331436944,0.20631091099724663
000002.XSHE,2024-03-05,2.4679079635496555,0.5693824424771146,0.3800240964372449
000002.XSHE,2024-03-06,0.3351190853568484,0.5114698648891421,0.4566854274076968
000002.XSHE,2024-03-08,-5.037842282962548,0.9957905970237743,0.840469245627418
000002.XSHE,2024-03-11,-1.314935996965921,0.4202090003961785,0.30358495011917686
000002.XSHE,2024-03-12,-0.3752479109293658,0.7968719893602523,0.9381197773233753
000002.XSHE,2024-03-13,-0.14519344873603762,0.22252017190848164,0.3624007556116875
000002.XSHE,2024-03-14,0.39793450296684435,0.5028559759950538,0.3978559529268013
000002.XSHE,2024-03-15,-0.05653234492978523,0.3882582616196001,0.14014218071850965
000002.XSHE,2024-03-18,-0.5755652063179584,0.373882533684888,0.35915061507465285
000002.XSHE,2024-03-19,0.0,0.5555053845980178,0.28779630602283757
000002.XSHE,2024-03-20,0.4985978383125567,0.4190505620147553,0.24905294094300154
000002.XSHE,2024-03-21,0.0,0.2559561229588794,0.1657396082446381
000002.XSHE,2024-03-22,0.14421056451385444,0.23802887239701287,0.33609628384788565
000002.XSHE,2024-03-25,0.1419076989489838,0.40534490080689195,0.35476924737245336
000002.XSHE,2024-03-26,0.0,0.5126681824479052,0.3137960629657816
000002.XSHE,2024-03-27,0.8110727706731209,0.6849299989680437,0.6519739413098907
000002.XSHE,2024-03-28,-0.990290517924215,0.7317277971134422,0.6186566966158722
000002.XSHE,2024-03-29,0.7148423936635674,0.23840604002390356,0.2859934221094756
000002.XSHE,2024-04-01,0.8009478672985719,0.35718579451079646,0.2001184132622839
000002.XSHE,2024-04-02,-0.031789242708595726,0.2077526416566201,0.13097837978885654
000002.XSHE,2024-04-03,0.40925804380910896,0.6352261723851564,0.3073072100284668
000002.XSHE,2024-04-09,-2.007533768221331,0.6255734411900432,0.37669119929247635
000002.XSHE,2024-04-10,0.07516225481190582,0.38520474077402683,0.3090792301649096
000002.XSHE,2024-04-11,-0.3757843919718443,0.19502060664440177,0.2783359175186108
000002.XSHE,2024-04-12,0.5143831278135669,0.6196220246965167,0.3249478337785642
000002.XSHE,2024-04-15,0.2748908096831249,0.1852179451598025,0.2310168450898783
000002.XSHE,2024-04-16,0.5793318767580019,0.3661871298855113,0.5257263990372876
000002.XSHE,2024-04-17,0.15333465577931824,0.5388513921179017,0.26220751747866833
000002.XSHE,2024-04-18,0.7584582965973969,0.659333538849411,0.6225846867298451
000002.XSHE,2024-04-19,-0.5052155035476353,0.3334370978158351,0.14446940795185761
000002.XSHE,2024-04-22,-0.4962770410186369,0.26030148663141156,0.22071268403197342
000002.XSHE,2024-04-23,-1.0213390141086631,0.6944522487086944,0.5096622693678576
000002.XSHE,2024-04-24,-0.30386642598845803,0.36528345431337916,0.31175726256310604
000002.XSHE,2024-04-25,0.0,0.6346653142128625,0.33100456376036397
000002.XSHE,2024-04-26,-0.0,0.7435619238663165,0.34741513422038584
000002.XSHE,2024-04-29,0.0,0.019966171594921697,0.0
000002.XSHE,2024-04-30,0.1886272852444569,0.13418514260576136,0.1648649672295069
000002.XSHE,2024-05-06,0.1455651629618088,0.13981981319222125,0.0958960728452483
000002.XSHE,2024-05-07,-0.5559607196376793,0.33746994943214786,0.18838684439624867
000002.XSHE,2024-05-08,-0.0942473463763716,0.33303272870950984,0.21795266909804908
000002.XSHE,2024-05-09,0.0,0.36899031100331947,0.22852556031515497
000002.XSHE,2024-05-10,-0.24539638469067268,0.37779073043795336,0.1868500391045666
000002.XSHE,2024-05-14,0.0,0.24196012242571888,0.18626531343232042
000002.XSHE,2024-05-15,-0.7885543685541873,0.8336041346649735,0.7238605099834361
000002.XSHE,2024-05-16,0.0,0.29011139988514434,0.10941587468297134
000002.XSHE,2024-05-17,-0.5588414284847355,0.3506248539308474,0.3211163803860742
000002.XSHE,2024-05-20,0.8457426823468972,0.13551762124353162,0.3483668652059095
000002.XSHE,2024-05-21,0.1696750130195477,0.21941796035646619,0.15541894548447688
000002.XSHE,2024-05-22,0.5886061514653143,0.4740844245293475,0.8167022904233465
000002.XSHE,2024-05-24,0.5154762570259792,0.522611321381536,0.42623108568266044
000002.XSHE,2024-05-27,-4.994082840236557,0.3049517788309319,0.4705677464298182
000002.XSHE,2024-05-28,0.03753853805850765,0.3966057790158609,0.20424211427039063
000002.XSHE,2024-05-29,-0.10975449674481627,0.152271505112982,0.17521792278161144
000002.XSHE,2024-05-30,0.07891027866316426,0.32012181232631404,0.25627842708313275
000002.XSHE,2024-05-31,0.20145176081448846,0.3733833677942072,0.21000110675875786
000002.XSHE,2024-06-03,-2.037372701999114,0.3109425529400389,0.2779730785558616
000002.XSHE,2024-06-04,0.060524090647270844,0.38645603037002557,0.12477109885897888
000002.XSHE,2024-06-05,0.4071112896507146,0.35664415539913474,0.19385705334650705
000002.XSHE,2024-06-06,-0.2052421128781002,0.34836385432340805,0.2794942297444546
000002.XSHE,2024-06-07,-0.3663178856693781,0.33481091067937524,0.2794046760728846
000002.XSHE,2024-06-11,0.44573511733653765,0.46362964640907817,0.2736952711310961
000002.XSHE,2024-06-13,-0.04696828126388731,0.34836622355683616,0.1650677856821427
000002.XSHE,2024-06-14,-0.07384221460838775,0.36113635815229195,0.3045577702949968
000002.XSHE,2024-06-17,-0.2049549614080714,0.3820033128714801,0.1138039390976293
000002.XSHE,2024-06-18,-0.5086420725225402,0.5408761753459073,0.2540699789697954
000002.XSHE,2024-06-19,0.20133788266215444,0.3263199364534355,0.26866247271933075
000002.XSHE,2024-06-20,0.06048239584817169,0.41897793157705704,0.2294957641079985
000002.XSHE,2024-06-21,0.0,0.515961330878151,0.33535173560842235
000002.XSHE,2024-06-24,0.3382423701857802,0.3949127059617686,0.3171804609393879
000002.XSHE,2024-06-25,-0.11541665292258041,0.3201301805611738,0.23333972581522658
000002.XSHE,2024-06-26,-0.0,0.4844235237150746,0.32700481533590137
000002.XSHE,2024-06-28,-0.14318417473710282,0.61856776012569,0.2732675369309671
000002.XSHE,2024-07-01,0.045158616353923264,0.3683241554127879,0.12344531276710571
000002.XSHE,2024-07-02,0.14538713042047602,0.32692042099557794,0.2540242424108114
000002.XSHE,2024-07-03,-0.19912071733991282,0.48620791377359407,0.2337990652671595
000002.XSHE,2024-07-04,0.12815245160582908,0.3696273539852025,0.39391587666653044
000002.XSHE,2024-07-05,0.5050940371321011,0.5896429709379349,0.25236008516966274
000002.XSHE,2024-07-08,-0.0,0.3358863384015771,0.25618230564165445
000002.XSHE,2024-07-10,0.15022477918105212,0.20483034194994992,0.1250486581146893
000002.XSHE,2024-07-11,0.9809720257721948,0.35496913074359393,0.3287746904525764
000002.XSHE,2024-07-12,0.03968244309427584,0.13980230385602777,0.09921394082749652
000002.XSHE,2024-07-15,-0.0,0.20056480163798815,0.21467123109583208
000002.XSHE,2024-07-16,-0.988456050106382,0.25060873231042075,0.08993220590469572
000002.XSHE,2024-07-17,-0.03884926804365765,0.2878882887181147,0.21909486739749434
000002.XSHE,2024-07-18,-0.0,0.35052025400222464,0.3558736190278603
000002.XSHE,2024-07-19,-0.09988987859015674,0.3651778985363532,0.376500843737821
000002.XSHE,2024-07-22,-0.06746610923882208,0.22149032255966916,0.15237104457268108
000002.XSHE,2024-07-23,-1.410941991054219,0.7634510638531284,0.6984855957471641
000002.XSHE,2024-07-24,0.12771347437265032,0.6837661175337781,0.24146454304389425
000002.XSHE,2024-07-25,-0.24720668092741022,0.2308856294580196,0.14830205414428896
000002.XSHE,2024-07-26,0.18479359391930475,0.20071628538518457,0.1714929579697218
000002.XSHE,2024-07-29,-0.0,0.3525423573629251,0.15367835803994098
000002.XSHE,2024-07-30,0.49480768217043974,0.3151603498542274,0.1795909411862503
000002.XSHE,2024-07-31,0.8387675706734652,1.0988387437318554,0.547650776002545
000002.XSHE,2024-08-01,0.10243670423259772,0.4046765893461429,0.20450976375624683
000002.XSHE,2024-08-02,-0.3988165680473598,0.920605550883095,0.6656804733727893
000002.XSHE,2024-08-05,0.06681792899048683,0.23442199748951992,0.1156341248915297
000002.XSHE,2024-08-06,-0.3998897240765811,0.6945949878150802,0.4440880620008579
000002.XSHE,2024-08-07,-0.0,0.32007203745947893,0.16805914608945044
000002.XSHE,2024-08-08,0.12346782088730766,0.5008038145104695,0.19748029915400034
000002.XSHE,2024-08-09,0.0,0.1652588071435447,0.09410943940464743
000002.XSHE,2024-08-12,-0.0,0.30575482191953324,0.1247972296999098
000002.XSHE,2024-08-13,-1.0103233244248806,0.3251286620538594,0.7070468735762058
000002.XSHE,2024-08-14,0.50196018345568,0.4934936165330973,0.33453004331618935
000002.XSHE,2024-08-15,0.9820676927178776,0.7262590724190828,0.4472284362081406
000002.XSHE,2024-08-19,0.16633943185721942,0.5004109392015451,0.22171295325181042
000002.XSHE,2024-08-20,0.2541175792711319,0.5652490404552875,0.2543056751847469
000002.XSHE,2024-08-21,0.25418526241321365,0.9782822970073967,0.40633523298741936
000002.XSHE,2024-08-22,-0.0,0.40206943098812337,0.18500782722466785
000004.XSHE,2022-12-01,-0.37810429961828973,0.16973963618997262,0.32672367608567837
000004.XSHE,2022-12-02,2.0329156569747897,0.4220628401343169,0.44214093930190235
000004.XSHE,2022-12-05,0.0,0.11224009551505304,0.0
000004.XSHE,2022-12-06,-1.5937955027258501,0.17393133498610172,0.5974163074046205
000004.XSHE,2022-12-07,0.09121164846593612,0.5863042812284598,0.15897804926281456
000004.XSHE,2022-12-08,0.15057653862630274,0.3469430230304944,0.22956848116422382
000004.XSHE,2022-12-09,-0.38983050847458073,0.4301303611322515,0.5317460317460196
000004.XSHE,2022-12-12,0.31917294752952796,0.38899012373022984,0.2247128618077994
000004.XSHE,2022-12-13,-0.39268345401489646,0.41204529967225884,0.2688643468930919
000004.XSHE,2022-12-14,-0.8391769244213776,0.24762310728913764,0.21592856534819038
000004.XSHE,2022-12-15,-5.169998264792983,5.009531317185036,1.5548465223797525
000004.XSHE,2022-12-16,0.0487213047796695,0.8045916962590101,0.2682961403219009
000004.XSHE,2022-12-19,-0.26101083032490796,0.1611172833271611,0.26101083032490974
000004.XSHE,2022-12-20,-0.28511066069501667,0.4117534867087853,0.597010242529168
000004.XSHE,2022-12-21,-0.5794326972666176,0.18531936238992308,0.3349845281072788
000004.XSHE,2022-12-22,0.13475175331182648,0.41717907227615963,0.16683550410034562
000004.XSHE,2022-12-23,2.049894750690722,0.7781608603921165,0.5499717623804394
000004.XSHE,2022-12-27,-0.0975379318394043,1.1137363087596623,0.34549305555555465
000004.XSHE,2022-12-28,5.296806299464967,0.33764285714285713,0.4103080427761238
000004.XSHE,2022-12-29,3.288935123131521,0.3127000340483487,0.2807627544136984
000004.XSHE,2022-12-30,-3.9832120872969576,1.3272852866682017,1.6148157110663754
000004.XSHE,2023-01-03,-0.6126195704463422,0.5803760441325228,0.2719563607007286
000004.XSHE,2023-01-04,0.182012318704451,0.2767485242634094,0.19134628376622492
000004.XSHE,2023-01-05,1.8864811538984227,0.7929132385938669,0.3303688388916733
000004.XSHE,2023-01-06,0.26857003140927266,0.6351301484572369,0.2899416519458254
000004.XSHE,2023-01-09,-0.6754998113918926,0.6303929786499679,0.15320614278991318
000004.XSHE,2023-01-10,0.2189053223150411,0.766314427431529,0.4533300518091434
000004.XSHE,2023-01-11,0.7656240899295158,1.2135744865072875,0.6590725891986026
000004.XSHE,2023-01-12,0.0,0.16047311754334914,0.1528864232603369
000004.XSHE,2023-01-13,-0.41467852153478046,1.9373424871817155,0.44226245866570524
000004.XSHE,2023-01-16,0.18197595926506288,0.4064372678217956,0.18391295827125176
000004.XSHE,2023-01-17,-0.10624263690068643,0.6410298257782855,0.5084469051675282
000004.XSHE,2023-01-18,-2.121126098788439,0.22837175512375807,0.335844965641452
000004.XSHE,2023-01-19,-1.8162981162981684,0.5815914307574598,0.600027056277063
000004.XSHE,2023-01-20,-0.15062633416624283,0.7242461870065365,0.3021359709093804
000004.XSHE,2023-01-30,-0.8408366090632682,0.8143582971074305,1.172244294116944
000004.XSHE,2023-01-31,-0.2664620107444381,0.12202550493798611,0.27615563719283887
000004.XSHE,2023-02-01,-0.07107790682499641,0.2822246062412775,0.10031762775433627
000004.XSHE,2023-02-02,-0.668449327638353,0.5517037258406561,0.39390104105168283
000004.XSHE,2023-02-03,-0.20119205298014012,0.14303100224409254,0.1485310458242572
000004.XSHE,2023-02-06,-1.0050531914893617,0.35162087677927095,0.32748924217069775
000004.XSHE,2023-02-07,-2.072849025973689,0.7686158531228954,1.5424984643734543
000004.XSHE,2023-02-08,0.2697581520559214,0.33860549561816977,0.43446625451315224
000004.XSHE,2023-02-09,-0.18237504998001325,1.153548549177239,0.35469609079444
000004.XSHE,2023-02-10,-1.8973954877240675,0.6229750578554898,0.3859993569527823
000004.XSHE,2023-02-13,0.0,1.787309609999317,0.7129562454017688
000004.XSHE,2023-02-14,-0.0,0.38977526613221186,0.5593286414838992
000004.XSHE,2023-02-15,0.0,0.9273568987150088,0.1886351944916892
000004.XSHE,2023-02-16,-0.317591378090982,1.4375654411104795,0.8695954400111164
000004.XSHE,2023-02-20,0.20895837066866021,0.39129417792579557,0.1818549836781656
000004.XSHE,2023-02-21,-0.0,0.48949757230314545,0.23957308465584795
000004.XSHE,2023-02-22,-0.6727172648460316,0.2187987596531769,0.3288839961469605
000004.XSHE,2023-02-23,-0.1656757936075035,0.08684915359191865,0.14132727441917775
000004.XSHE,2023-02-24,-0.2684288362598711,0.9219212751063486,0.7094190672582366
000004.XSHE,2023-02-27,0.4234194834097179,0.9284880603135548,0.4092169476486256
000004.XSHE,2023-02-28,0.10625457407332341,0.251832661112256,0.3814063442482889
000004.XSHE,2023-03-01,0.2144925630940962,0.92288842544317,0.15340640788303098
000004.XSHE,2023-03-02,-0.1315411858093537,0.4912473354434468,0.309666585080623
000004.XSHE,2023-03-03,0.0,0.5277730765325119,0.3532747508701393
000004.XSHE,2023-03-06,-1.890385667395994,0.21459740021129026,1.0082056892778992
000004.XSHE,2023-03-08,0.3588578404774839,0.41014719517848863,0.27290762344005143
000004.XSHE,2023-03-09,0.0,1.4531575910886256,0.34761398717831804
000004.XSHE,2023-03-10,0.19192184220273897,0.17955229837100461,0.1995987158908496
000004.XSHE,2023-03-13,0.29301724137930885,0.5617641149286718,0.29498380004629177
000004.XSHE,2023-03-14,0.5444149817699696,0.452835799759258,0.43244310608678177
000004.XSHE,2023-03-15,0.0,0.259728373191615,0.1857230040533778
000004.XSHE,2023-03-17,0.0,0.3713797765601651,0.3276811817202621
000004.XSHE,2023-03-20,0.8166480200261,1.0372475179732967,0.5562144972217528
000004.XSHE,2023-03-21,0.0,0.5835243300423131,0.33908799862265676
000004.XSHE,2023-03-22,0.11815682316501372,0.48898982558139537,0.2671908649271306
000004.XSHE,2023-03-23,0.04846146723282802,0.24734664651125784,0.0848828183829743
000004.XSHE,2023-03-24,-0.6604872850342273,0.2192519760326364,0.44219648359711444
000004.XSHE,2023-03-27,0.41225955537804027,1.2735531102827935,0.4051700506565848
000004.XSHE,2023-03-28,0.15586892291161425,0.22958761429926727,0.5371624147469998
000004.XSHE,2023-03-29,0.5040655915435934,0.9968223301217684,0.6620562993408027
000004.XSHE,2023-03-30,-1.4892057778392456,0.2759718543489312,0.35779619337696855
000004.XSHE,2023-03-31,0.1803160752825468,0.31731949688448263,0.17851764723510583
000004.XSHE,2023-04-03,0.23505572441742337,0.28954129090554737,0.19437768713482367
000004.XSHE,2023-04-06,-0.7241805131074722,0.20959627648045268,0.3634882884323336
000004.XSHE,2023-04-07,-0.8494904845456072,0.6739766489257949,0.3559769649525368
000004.XSHE,2023-04-10,-0.2949580630849554,0.2283850122727045,0.24738418194221884
000004.XSHE,2023-04-11,-0.0,0.2859530557372284,0.2736803348577696
000004.XSHE,2023-04-12,0.14193496110630047,0.2260614807953297,0.22031695455307462
000004.XSHE,2023-04-13,-0.18166693587466518,0.2649030954349224,0.2364553768527247
000004.XSHE,2023-04-14,0.5104391063420494,0.4150363821114472,0.6467198036442706
000004.XSHE,2023-04-17,-0.1028652026909091,0.211687325582542,0.311950230844478
000004.XSHE,2023-04-18,-0.7234848484848174,0.3974149276179733,0.24498724277552045
000004.XSHE,2023-04-19,0.0,0.032730229721488105,0.0
000004.XSHE,2023-04-20,-0.327926961455466,0.18774963902723923,0.3417810838305644
000004.XSHE,2023-04-21,2.6976344990653653,0.39946012634156747,0.6844651598558288
000004.XSHE,2023-04-24,-0.09567011808768563,0.2050446251437698,0.41663592877047284
000004.XSHE,2023-04-25,-0.0,0.2620818424712114,0.10875816273562085
000004.XSHE,2023-04-26,-0.23748227530541577,0.22266567160950496,0.19002861948295344
000004.XSHE,2023-04-27,-0.2751005027412542,0.4635783205426233,0.3248361868526723
000004.XSHE,2023-04-28,-4.44570703868121,0.8987815108128474,0.4579857186181851
000004.XSHE,2023-05-05,-6.908166969147344,0.5058099380430499,0.595147322135473
000004.XSHE,2023-05-08,-0.0,0.02552491157769918,0.0
000004.XSHE,2023-05-09,0.29697175508275386,0.1881893665165511,0.22210492607029547
000004.XSHE,2023-05-10,-0.22191338390017912,0.16689642208158406,0.22992056785533382
000004.XSHE,2023-05-11,-0.32455681542226406,0.1397717080435261,0.32455681542226406
000004.XSHE,2023-05-12,-0.5082216638749205,0.2986580800221856,0.30240441900222975
000004.XSHE,2023-05-15,-0.5532765887425867,0.44318142675071476,0.22742043831750416
000004.XSHE,2023-05-16,-0.023907425120500626,0.14023357443573592,0.022433240729692255
000004.XSHE,2023-05-17,-0.2195393412945656,0.34940821115129833,0.21425071850707883
000004.XSHE,2023-05-18,0.19976630617035707,0.3186353253260629,0.22153394504960816
000004.XSHE,2023-05-19,-0.0,0.39018713783604064,0.234694386645585
000004.XSHE,2023-05-22,-0.12496078800426497,0.8785488958990536,0.1529996927331398
000004.XSHE,2023-05-23,-0.16325459232442366,0.8479543232074698,0.29562318069558646
000004.XSHE,2023-05-24,-6.885857084965092,0.8911806380839199,0.8683717699605233
000004.XSHE,2023-05-26,0.0,0.002230702180465636,0.0
000004.XSHE,2023-05-29,0.0,0.004668065612170826,0.0
000004.XSHE,2023-05-30,0.0,0.06847429366344984,0.0
000004.XSHE,2023-05-31,0.10272286669813985,0.3601147548022563,0.13996364809846124
000004.XSHE,2023-06-01,-0.1317313413804829,0.1422908414267246,0.26170626487589177
000004.XSHE,2023-06-02,-0.3550673507277805,0.15541572975178627,0.31690724354335525
000004.XSHE,2023-06-05,0.0,0.00624546162036841,0.0
000004.XSHE,2023-06-06,0.0,0.008783731262070904,0.0
000004.XSHE,2023-06-07,-0.4585345314028098,0.19973031435233307,0.24866676252694672
000004.XSHE,2023-06-08,-0.8929778528863535,0.18933801746791856,0.22237580772264437
000004.XSHE,2023-06-09,-0.3512979654566066,0.26875512382248756,0.2866461093863168
000004.XSHE,2023-06-12,-0.0,0.08851762968432712,0.0
000004.XSHE,2023-06-13,-0.20502054106216508,0.0942287210437561,0.17043559646099757
000004.XSHE,2023-06-14,0.2950733821788027,0.3041410762202602,0.4548857359376568
000004.XSHE,2023-06-15,0.0,0.06829058762410864,0.04965380512543808
000004.XSHE,2023-06-16,0.0,0.012859403111242439,0.0
000004.XSHE,2023-06-19,-0.18449268880602132,0.19098283342765515,0.32223620742429543
000004.XSHE,2023-06-20,-0.06606215784187536,0.433212072983573,0.05205604663865102
000004.XSHE,2023-06-21,0.0,0.17044691855185756,0.0
000004.XSHE,2023-06-26,-0.48372985954036507,0.7193216709636531,0.4867828241123062
000004.XSHE,2023-06-28,0.0,0.0010287184978920855,0.0
000004.XSHE,2023-06-29,-1.334341642288251,0.4473956051464884,1.0608664227978046
000004.XSHE,2023-06-30,-0.08863147655130098,0.3561332894968434,0.5908421969558062
000004.XSHE,2023-07-03,0.05160614918786454,0.24027563543692576,0.1392348796519598
000004.XSHE,2023-07-04,-0.30565667271921804,0.42189663210657224,0.4815489693537322
000004.XSHE,2023-07-05,0.0,0.27950620056566566,0.012334753616979768
000004.XSHE,2023-07-06,0.0,0.006308717696736162,0.0
000004.XSHE,2023-07-07,0.12587461042283762,0.1260284597690065,0.31346197389161323
000004.XSHE,2023-07-10,-2.119084173389819,0.3338918083784672,0.19481157225875026
000004.XSHE,2023-07-11,-2.124464190838883,0.5265891797665048,0.86997230880261
000004.XSHE,2023-07-12,-0.5836821433014946,0.2549281392452565,0.3889348893523876
000004.XSHE,2023-07-13,0.0,0.03799027288026351,0.0
000004.XSHE,2023-07-18,-0.10481325072379566,0.09543057593918779,0.653534665292297
000004.XSHE,2023-07-19,-0.8261893029620694,0.28449939624474496,0.5338313435805445
000004.XSHE,2023-07-20,-0.16143744615765476,0.17748645414256023,0.23739503549703977
000004.XSHE,2023-07-21,0.5722725708385934,0.1445213341641796,0.22406126482213462
000004.XSHE,2023-07-24,0.013281374732895397,0.5752674627177579,0.3037546823571926
000004.XSHE,2023-07-25,-1.6188057305264467,0.5776635715228247,0.36587080476715955
000004.XSHE,2023-07-26,0.30882209162113033,0.4702544444552992,0.18648337963406456
000004.XSHE,2023-07-27,-1.4070901335137767,0.2396686713399153,0.5835418780079742
000004.XSHE,2023-07-28,0.3673517651621386,0.2108515150036065,0.2727666077127228
000004.XSHE,2023-07-31,-0.4015796170297314,0.49960411376497516,0.13577097944377153
000004.XSHE,2023-08-01,0.0,0.014584152749234618,0.0
000004.XSHE,2023-08-02,-1.507078037576838,0.32043158863689974,0.3731153114592439
000004.XSHE,2023-08-03,0.23146030932159134,0.27472268892778917,0.39389808296705114
000004.XSHE,2023-08-04,2.723999600506554,0.45007466289651293,0.5352139977533811
000004.XSHE,2023-08-07,0.19230279782572984,0.516840735654787,0.33735759833775253
000004.XSHE,2023-08-08,-0.41381458095440116,0.6296864879021792,0.5823776696124132
000004.XSHE,2023-08-09,-0.034392206221697884,0.2054155877487193,0.14414829189607836
000004.XSHE,2023-08-10,-0.57720714062678,0.40084569451184776,0.4083443318669288
000004.XSHE,2023-08-11,15.621475298892436,0.5322568707945761,0.272835138340655
000004.XSHE,2023-08-14,0.5319446223377,1.1543192990027746,0.8799951060768736
000004.XSHE,2023-08-15,-0.09070143135074787,0.35820318619520386,0.27008870668889545
000004.XSHE,2023-08-16,-0.17248300999607183,0.7966537075125952,0.28166842739128634
000004.XSHE,2023-08-17,-0.6852009818712649,0.7791748771477127,0.2610696960538157
000004.XSHE,2023-08-18,0.3977972418887037,1.1716025088810587,0.4680289091955601
000004.XSHE,2023-08-21,-0.12064640767774572,0.2565270527173421,0.10885507592412755
000004.XSHE,2023-08-22,-1.1085607940443274,1.2147221637585148,0.2940284293579398
000004.XSHE,2023-08-23,-0.2232829872745764,1.0136359844602807,0.662066311568296
000004.XSHE,2023-08-24,-0.44421569344831374,0.3814526449855085,0.14631267883987642
000004.XSHE,2023-08-25,-0.35390157457440263,0.2645344754497792,0.2691183534630679
000004.XSHE,2023-08-28,0.18691828809763514,0.41094074223002836,0.23945336703342607
000004.XSHE,2023-08-29,0.12348233568213184,0.4647220055936737,0.17960478660989473
000004.XSHE,2023-08-30,-0.019504935434404135,0.42903484681334925,0.11241901016424699
000004.XSHE,2023-08-31,0.02950044821122691,0.4317512793804628,0.14466565949737728
000004.XSHE,2023-09-01,0.15498680463921233,0.30996806797609194,0.19530738002029907
000004.XSHE,2023-09-04,0.571391335151018,0.9183812709523476,0.5061437658377659
000004.XSHE,2023-09-05,0.19085396576248612,0.5079952432632138,0.1020561101836557
000004.XSHE,2023-09-06,-0.3368615317809226,0.750012336540834,0.3208940891429947
000004.XSHE,2023-09-07,-0.2788927377919497,0.3902001734170798,0.28769530920036973
